,title,content
9999995,"춘천시민버스 대표, “녹색조합 주식 인수 의향”",김건식 춘천시민버스 대표가 대주주인 춘천녹색시민협동조합이 포기 의사를 밝힌 시내버스회사 지분을 사비를 들여서라도 인수하겠다고 밝혔습니다.
9999995,"뉴욕증시, 실적시즌 시작·부양책 주시 혼조 출발","오전 10시 하락한 28,771.17에 거래됐다."
9999995,"야스쿠니 다시 찾은 아베…정부 ""깊은 우려와 유감""",정부는 19일 아베 신조 전 일본 총리가 야스쿠니 신사를 또다시 참배한 것과 관련해 유감을 표명했다.
9999995,"스페인 지방법원, 마드리드 봉쇄령 기각…""기본권 침해""",마드리드 고등법원은 8일 중앙정부가 마드리드와 주변 9개 도시에 부과한 봉쇄령이 기본권을 침해한다며 이같이 결정했다고 일간 엘파이스가 전했다.
9999995,"코로나19 시대, 전통시장도 ‘라이브 커머스’","코로나19 시대, 온라인 동영상 중계를 통해 상품을 소개하고 팔기도 하는 신종 유통망, 이른바 '라이브 커머스'가 빠르게 확산하고 있습니다."
9999995,'차별화'된 정책 국감…'깜짝 활약' 누구?,"14일 국회에서 열린 기획재정위원회의 관세청, 통계청, 조달청 국정감사에선 기동민 더불어민주당 의원의 ‘깜짝 활약’이 돋보였다."
9999995,“민로남불” 재판 불참하고 미국 가있는 민경욱은 괜찮나? 박범계의 일침,"강경화 외교부 장관의 배우자가 억대 요트 구입을 위해 미국 여행을 떠난 것과 관련, 정치권 내에서 하루종일 갑론을박이 벌어졌다."
9999995,"""火끈하게 불타오르네?"" 저가형 애플워치 '애플워치SE', 발열·폭발 논란 휘말려",애플이 스마트워치의 대중화를 표방하며 출시한 저가형 애플워치인 '애플워치SE 40㎜'모델이 출시 한달도 안돼 발열·폭발논란에 휘말렸다.
9999995,경북도유지 매각 추진…“세수 확보 차원”,코로나19 등으로 열악해진 재정을 메우기 위해 경상북도가 도유지 매각에 적극 나섭니다.
9999995,"에듀윌 전기기사 회로이론·설비기준·전기응용·공사재료 김영복 교수, 합격 전략 밝혀",종합교육기업 에듀윌의 전기기사 대표 교수 김영복 교수가 회로이론·설비기준·전기응용·공사재료 수험생들의 합격을 위한 학습 전략을 밝혔다.
9999995,"국민의힘 조경태 ""김종인 비대위 여기서 끝내야…전당대회 열자""",국민의힘 조경태 의원이 20일 김종인 비상대책위원장이 이끄는 비대위 체제를 끝내고 전당대회를 개최를 제안했다.
9999995,"'재인 산성' 공방 계속...문 대통령 ""경찰 방역에 최선""",개천절 불법 집회를 막기 위한 경찰의 봉쇄조치를 두고 정치권의 공방이 오늘도 계속됐습니다.
9999995,"남해안 3개 시도, 고부가가치 항만배후단지 조성 건의",부산시는 경남·전남도와 함께 고부가가치 항만배후단지 환경 조성을 위한 법·제도 개선 방안을 중앙부처와 국회 관련 상임위원회에 공동으로 건의했습니다.
9999995,용인 청미천 야생조류 고병원성 조류인플루엔자 확진…두번째 사례,지난 25일 충남 천안시 봉강천 일대에서 고병원성 조류인플루엔자 바이러스가 처음 나온 데 이어 3일 만의 두 번째 사례다.
9999995,추석 고속도로 정체 대부분 해소…부산→서울 4시간 30분,추석 당일인 오늘 절정에 달했던 전국 고속도로 정체가 저녁이 되면서 대부분 해소됐습니다.
9999995,"추미애·조국, '이렇게 커밍아웃해 주시면 개혁만이 답' 비판 검사 저격",추미애 법무부 장관과 조국 전 법무부 장관이 29일 추 장관을 비판한 평검사에게 '개혁만이 답'이라고 비판했다.
9999995,"유명희, 유럽에서 WTO 사무총장 향한 잰걸음",유 본부장은 지난달 27일부터 2일까지 스위스 제네바와 스웨덴 스톡홀름에서 차기 WTO 사무총장 선출 2차 라운드를 앞두고 지지교섭 활동을 펼쳤다.
9999995,"이낙연 ""택배법 이번 회기에 처리""…김종인, 김택진 만나",국정감사를 마무리한 여야 대표가 각자 다른 행보를 이어가며 바쁜 하루를 보냈습니다.
9999995,"권익위, ‘검찰 옴부즈만 제도’ 도입 추진",국민권익위원회가 검찰 수사과정의 인권침해 요소를 조사하는 ‘검찰 옴부즈만 제도’ 도입을 추진한다.
9999995,"서부발전, 대전·충청 공공기관과 ‘일자리 아이디어톤’ 개최","한국서부발전을 비롯한 국가철도공단, 한국가스기술공사, 한국수자원공사, 한국조폐공사 등 대전·충청지역의 5개 공공기관은 양질의 일자리 창출과 사회적 가치 실현을 위해 국민이 직접 일자리 사업을 기획하는 ‘대전·충청 공공기관 일자리 아이디어톤’ 참가자를 13일부터 오는 30일까지 온라인으로 모집한다고 13일 밝혔다."
9999995," 이낙연 대표, 추석 맞아 고 노무현 대통령 묘소 참배",더불어민주당 이낙연 대표가 추석을 맞아 김해 봉하마을을 찾아 고 노무현 전 대통령 묘소를 참배 권양숙 여사를 예방했습니다.
9999995,"미타라이 전 게이단렌 회장 ""온화하고 강력한 카리스마""",미타라이 후지오 캐논 회장 겸 사장은 25일 내놓은 추도문을 통해 이건희 회장의 탁월한 경영 능력에 대한 평가와 함께 안타까움을 표했다.
9999995,"라임 사태, 증권사 첫 제재심 결롯 못내...내달 5일 추가 논의",금감원은 이날 오후 10시20분 신한금융투자와 대신증권에 대한 검사결과 조치안을 심의했지만 결론을 내지 못했다고 밝혔다.
9999995,"中 공청단 ""6.25전쟁은 남침 아닌 '내전'""… '제2의 동북공정' 속도내는 中",중국 공산주의청년단이 6.25전쟁이 북한의 남침이 아닌 내전이라고 주장한 사실이 드러났다.
9999995,"이명박 전 대통령 ""법치가 무너져, 진실은 밝혀질 것""","이 전 대통령은 이날 형이 확정 이후 입장문을 통해 ""나라의 미래가 걱정된다""며 이같이 강조했다."
